borough,datetime,temperature_2m,precipitation,visibility,rain,showers,snowfall,wind_speed_10m,date
BRONX,2026-01-17 06:00:00+00:00,-1.324,0,49000,0,0,0,11.609651,1/17/2026
BRONX,2026-01-17 07:00:00+00:00,-0.824,0,47800,0,0,0,12.429127,1/17/2026
BRONX,2026-01-17 08:00:00+00:00,0.426,0,45300,0,0,0,11.841756,1/17/2026
BRONX,2026-01-17 09:00:00+00:00,0.926,0,44300,0,0,0,3.396233,1/17/2026
BRONX,2026-01-17 10:00:00+00:00,0.82600003,0,31400,0,0,0,3.8773184,1/17/2026
BRONX,2026-01-17 11:00:00+00:00,1.026,0,30100,0,0,0,4.379589,1/17/2026
BRONX,2026-01-17 12:00:00+00:00,1.526,0,45000,0,0,0,5.771239,1/17/2026
BRONX,2026-01-17 13:00:00+00:00,1.776,0,55100,0,0,0,5.0528407,1/17/2026
BRONX,2026-01-17 14:00:00+00:00,2.876,0,36800,0,0,0,10.239453,1/17/2026
BRONX,2026-01-17 15:00:00+00:00,4.426,0,55700,0,0,0,12.261157,1/17/2026
BRONX,2026-01-17 16:00:00+00:00,2.026,0.3,27700,0.20000002,0,0.07,8.14587,1/17/2026
BRONX,2026-01-17 17:00:00+00:00,-0.074,0.70000005,1800,0.20000005,0,0.35,8.311245,1/17/2026
BRONX,2026-01-17 18:00:00+00:00,0.326,1.8,1600,0.5,0,0.90999997,7.2,1/17/2026
BRONX,2026-01-17 19:00:00+00:00,0.376,1.5,3000,0.39999998,0,0.77,6.9153743,1/17/2026
BRONX,2026-01-17 20:00:00+00:00,0.426,0.2,14500,0,0,0.14,6.618519,1/17/2026
BRONX,2026-01-17 21:00:00+00:00,0.62600005,0,14400,0,0,0,7.9036193,1/17/2026
BRONX,2026-01-17 22:00:00+00:00,0.776,0,15000,0,0,0,10.464797,1/17/2026
BRONX,2026-01-17 23:00:00+00:00,0.076000005,0,14800,0,0,0,9.673221,1/17/2026
BRONX,2026-01-18 00:00:00+00:00,-0.074,0,14900,0,0,0,6.792466,1/18/2026
BRONX,2026-01-18 01:00:00+00:00,-0.574,0,14300,0,0,0,2.7416782,1/18/2026
BRONX,2026-01-18 02:00:00+00:00,-0.724,0,14400,0,0,0,5.692099,1/18/2026
BRONX,2026-01-18 03:00:00+00:00,-0.67399997,0,14200,0,0,0,5.634891,1/18/2026
BRONX,2026-01-18 04:00:00+00:00,-0.724,0,14300,0,0,0,3.4152596,1/18/2026
BRONX,2026-01-18 05:00:00+00:00,-0.824,0,15000,0,0,0,1.2979984,1/18/2026
BRONX,2026-01-18 06:00:00+00:00,-0.574,0,15100,0,0,0,3.8773184,1/18/2026
BRONX,2026-01-18 07:00:00+00:00,-0.724,0,14300,0,0,0,2.7416782,1/18/2026
BRONX,2026-01-18 08:00:00+00:00,-0.574,0,13600,0,0,0,3.671294,1/18/2026
BRONX,2026-01-18 09:00:00+00:00,-0.424,0,12400,0,0,0,4.0249224,1/18/2026
BRONX,2026-01-18 10:00:00+00:00,0.076000005,0.1,13100,0,0,0.07,3.219938,1/18/2026
BRONX,2026-01-18 11:00:00+00:00,0.076000005,0,6800,0,0,0,6.696387,1/18/2026
BRONX,2026-01-18 12:00:00+00:00,0.176,0.3,5400,0.20000002,0,0.07,1.609969,1/18/2026
BRONX,2026-01-18 13:00:00+00:00,0.126,0.6,1400,0.3,0,0.21000001,1.8,1/18/2026
BRONX,2026-01-18 14:00:00+00:00,0.176,0.90000004,1300,0.3,0,0.42000002,2.0364676,1/18/2026
BRONX,2026-01-18 15:00:00+00:00,0.22600001,1.2,2100,0.40000004,0,0.56,2.1897945,1/18/2026
BRONX,2026-01-18 16:00:00+00:00,0.676,0.2,200,0,0,0.14,4.6800003,1/18/2026
BRONX,2026-01-18 17:00:00+00:00,0.426,0,200,0,0,0,8.891344,1/18/2026
BRONX,2026-01-18 18:00:00+00:00,0.776,0.3,12200,0,0,0.21000001,8.311245,1/18/2026
BRONX,2026-01-18 19:00:00+00:00,0.726,0.3,13300,0.10000001,0,0.14,8.4042845,1/18/2026
BRONX,2026-01-18 20:00:00+00:00,0.82600003,0,13200,0,0,0,9.0645685,1/18/2026
BRONX,2026-01-18 21:00:00+00:00,0.726,0,15000,0,0,0,9.3876505,1/18/2026
BRONX,2026-01-18 22:00:00+00:00,0.326,0.3,11600,0,0,0.21000001,9.885262,1/18/2026
BRONX,2026-01-18 23:00:00+00:00,0.126,0.3,3400,0,0,0.21000001,12.096214,1/18/2026
BRONX,2026-01-19 00:00:00+00:00,0.176,0.6,4600,0.3,0,0.21000001,12.229406,1/19/2026
BRONX,2026-01-19 01:00:00+00:00,-0.024,0.7,2200,0.29999998,0,0.28,14.904173,1/19/2026
BRONX,2026-01-19 02:00:00+00:00,-0.27400002,0.8,2800,0.3,0,0.35,13.608762,1/19/2026
BRONX,2026-01-19 03:00:00+00:00,-0.524,0.3,13400,0,0,0.21000001,11.304229,1/19/2026
BRONX,2026-01-19 04:00:00+00:00,-1.224,0,15100,0,0,0,14.799459,1/19/2026
BRONX,2026-01-19 05:00:00+00:00,-1.2739999,0,15300,0,0,0,11.808878,1/19/2026
BRONX,2026-01-19 06:00:00+00:00,-1.724,0,15500,0,0,0,10.587918,1/19/2026
BRONX,2026-01-19 07:00:00+00:00,-2.124,0,15200,0,0,0,9.779817,1/19/2026
BRONX,2026-01-19 08:00:00+00:00,-2.374,0,15400,0,0,0,7.968939,1/19/2026
BRONX,2026-01-19 09:00:00+00:00,-3.224,0,15200,0,0,0,7.172949,1/19/2026
BRONX,2026-01-19 10:00:00+00:00,-2.724,0,15300,0,0,0,11.090103,1/19/2026
BRONX,2026-01-19 11:00:00+00:00,-2.874,0,17400,0,0,0,11.966953,1/19/2026
BRONX,2026-01-19 12:00:00+00:00,-4.274,0,21300,0,0,0,9.449572,1/19/2026
BRONX,2026-01-19 13:00:00+00:00,-4.274,0,20000,0,0,0,9.659814,1/19/2026
BRONX,2026-01-19 14:00:00+00:00,-4.074,0,20700,0,0,0,12.879752,1/19/2026
BRONX,2026-01-19 15:00:00+00:00,-3.624,0,29600,0,0,0,18.430452,1/19/2026
BRONX,2026-01-19 16:00:00+00:00,-2.774,0,28400,0,0,0,17.373497,1/19/2026
BRONX,2026-01-19 17:00:00+00:00,-1.874,0,28400,0,0,0,16.981165,1/19/2026
BRONX,2026-01-19 18:00:00+00:00,-1.374,0,30800,0,0,0,19.134262,1/19/2026
BRONX,2026-01-19 19:00:00+00:00,-0.824,0,31400,0,0,0,20.883102,1/19/2026
BRONX,2026-01-19 20:00:00+00:00,-1.224,0,35400,0,0,0,20.65848,1/19/2026
BRONX,2026-01-19 21:00:00+00:00,-1.924,0,35800,0,0,0,18.504139,1/19/2026
BRONX,2026-01-19 22:00:00+00:00,-2.274,0,35600,0,0,0,11.720751,1/19/2026
BRONX,2026-01-19 23:00:00+00:00,-2.574,0,34500,0,0,0,9.885262,1/19/2026
BRONX,2026-01-20 00:00:00+00:00,-2.824,0,32400,0,0,0,10.144082,1/20/2026
BRONX,2026-01-20 01:00:00+00:00,-2.724,0,30500,0,0,0,12.24,1/20/2026
BRONX,2026-01-20 02:00:00+00:00,-2.824,0,32100,0,0,0,14.4,1/20/2026
BRONX,2026-01-20 03:00:00+00:00,-2.874,0,40500,0,0,0,18.692286,1/20/2026
BRONX,2026-01-20 04:00:00+00:00,-3.474,0,51700,0,0,0,17.31746,1/20/2026
BRONX,2026-01-20 05:00:00+00:00,-4.474,0,46700,0,0,0,15.484185,1/20/2026
BRONX,2026-01-20 06:00:00+00:00,-5.324,0,47700,0,0,0,19.469976,1/20/2026
BRONX,2026-01-20 07:00:00+00:00,-6.074,0,46000,0,0,0,17.28,1/20/2026
BRONX,2026-01-20 08:00:00+00:00,-6.874,0,39100,0,0,0,11.542478,1/20/2026
BRONX,2026-01-20 09:00:00+00:00,-7.424,0,40800,0,0,0,16.203999,1/20/2026
BRONX,2026-01-20 10:00:00+00:00,-7.874,0,38600,0,0,0,15.5843,1/20/2026
BRONX,2026-01-20 11:00:00+00:00,-8.474,0,38700,0,0,0,13.450708,1/20/2026
BRONX,2026-01-20 12:00:00+00:00,-8.824,0,36300,0,0,0,13.450708,1/20/2026
BRONX,2026-01-20 13:00:00+00:00,-8.774,0,35200,0,0,0,15.034041,1/20/2026
BRONX,2026-01-20 14:00:00+00:00,-8.074,0,38500,0,0,0,19.586117,1/20/2026
BRONX,2026-01-20 15:00:00+00:00,-7.324,0,42700,0,0,0,21.2522,1/20/2026
BRONX,2026-01-20 16:00:00+00:00,-6.724,0,44100,0,0,0,22.608458,1/20/2026
BRONX,2026-01-20 17:00:00+00:00,-6.074,0,47700,0,0,0,23.499481,1/20/2026
BRONX,2026-01-20 18:00:00+00:00,-5.724,0,50700,0,0,0,24.442911,1/20/2026
BRONX,2026-01-20 19:00:00+00:00,-5.474,0,52200,0,0,0,22.346113,1/20/2026
BRONX,2026-01-20 20:00:00+00:00,-5.374,0,52600,0,0,0,21.188072,1/20/2026
BRONX,2026-01-20 21:00:00+00:00,-5.574,0,54800,0,0,0,21.322214,1/20/2026
BRONX,2026-01-20 22:00:00+00:00,-6.274,0,54800,0,0,0,19.211996,1/20/2026
BRONX,2026-01-20 23:00:00+00:00,-6.824,0,50200,0,0,0,16.418526,1/20/2026
BRONX,2026-01-21 00:00:00+00:00,-7.674,0,44000,0,0,0,10.739833,1/21/2026
BRONX,2026-01-21 01:00:00+00:00,-8.374,0,41000,0,0,0,10.041354,1/21/2026
BRONX,2026-01-21 02:00:00+00:00,-8.674,0,41600,0,0,0,9.021574,1/21/2026
BRONX,2026-01-21 03:00:00+00:00,-8.774,0,45700,0,0,0,11.885453,1/21/2026
BRONX,2026-01-21 04:00:00+00:00,-8.824,0,45800,0,0,0,11.269782,1/21/2026
STATEN ISLAND,2026-01-14 05:00:00+00:00,3.815,0,25000,0,0,0,8.78872,1/14/2026
STATEN ISLAND,2026-01-14 06:00:00+00:00,4.6150002,0,24600,0,0,0,5.04,1/14/2026
STATEN ISLAND,2026-01-14 07:00:00+00:00,4.6150002,0,31600,0,0,0,6.638072,1/14/2026
STATEN ISLAND,2026-01-14 08:00:00+00:00,4.515,0,38300,0,0,0,8.404285,1/14/2026
STATEN ISLAND,2026-01-14 09:00:00+00:00,3.315,0,33900,0,0,0,10.799999,1/14/2026
STATEN ISLAND,2026-01-14 10:00:00+00:00,3.015,0,30100,0,0,0,5.4119864,1/14/2026
STATEN ISLAND,2026-01-14 11:00:00+00:00,3.765,0,37200,0,0,0,6.9899354,1/14/2026
STATEN ISLAND,2026-01-14 12:00:00+00:00,3.9650002,0,42600,0,0,0,5.00128,1/14/2026
STATEN ISLAND,2026-01-14 13:00:00+00:00,3.365,0,35100,0,0,0,5.1919937,1/14/2026
STATEN ISLAND,2026-01-14 14:00:00+00:00,4.8650002,0,37200,0,0,0,2.9024127,1/14/2026
STATEN ISLAND,2026-01-14 15:00:00+00:00,7.815,0,37900,0,0,0,6.519877,1/14/2026
STATEN ISLAND,2026-01-14 16:00:00+00:00,8.964999,0,36400,0,0,0,6.638072,1/14/2026
STATEN ISLAND,2026-01-14 17:00:00+00:00,9.714999,0,37500,0,0,0,4.73506,1/14/2026
STATEN ISLAND,2026-01-14 18:00:00+00:00,9.115,0,32500,0,0,0,5.315336,1/14/2026
STATEN ISLAND,2026-01-14 19:00:00+00:00,8.514999,0,26500,0,0,0,6.8777895,1/14/2026
STATEN ISLAND,2026-01-14 20:00:00+00:00,8.714999,0,28500,0,0,0,6.297428,1/14/2026
STATEN ISLAND,2026-01-14 21:00:00+00:00,8.115,0,28100,0,0,0,7.6367526,1/14/2026
STATEN ISLAND,2026-01-14 22:00:00+00:00,6.465,0,22900,0,0,0,8.78872,1/14/2026
STATEN ISLAND,2026-01-14 23:00:00+00:00,5.8650002,0,19800,0,0,0,11.113451,1/14/2026
STATEN ISLAND,2026-01-15 00:00:00+00:00,6.1150002,0,25200,0,0,0,6.28713,1/15/2026
STATEN ISLAND,2026-01-15 01:00:00+00:00,5.965,0,21300,0,0,0,8.557102,1/15/2026
STATEN ISLAND,2026-01-15 02:00:00+00:00,6.1150002,0,22700,0,0,0,7.653705,1/15/2026
STATEN ISLAND,2026-01-15 03:00:00+00:00,6.165,0,21600,0,0,0,7.5685663,1/15/2026
STATEN ISLAND,2026-01-15 04:00:00+00:00,6.1150002,0,22600,0,0,0,5.0142193,1/15/2026
STATEN ISLAND,2026-01-15 05:00:00+00:00,5.165,0,21500,0,0,0,9.255571,1/15/2026
STATEN ISLAND,2026-01-15 06:00:00+00:00,5.265,0,23700,0,0,0,6.87779,1/15/2026
STATEN ISLAND,2026-01-15 07:00:00+00:00,4.8650002,0,22100,0,0,0,8.714677,1/15/2026
STATEN ISLAND,2026-01-15 08:00:00+00:00,5.1150002,0,24700,0,0,0,10.1887,1/15/2026
STATEN ISLAND,2026-01-15 09:00:00+00:00,4.965,0,24700,0,0,0,8.913181,1/15/2026
STATEN ISLAND,2026-01-15 10:00:00+00:00,4.465,0,22700,0,0,0,12.031756,1/15/2026
STATEN ISLAND,2026-01-15 11:00:00+00:00,5.215,0,19200,0,0,0,11.720751,1/15/2026
STATEN ISLAND,2026-01-15 12:00:00+00:00,4.915,0.3,13400,0.3,0,0,10.703569,1/15/2026
STATEN ISLAND,2026-01-15 13:00:00+00:00,4.815,0,20500,0,0,0,19.914217,1/15/2026
STATEN ISLAND,2026-01-15 14:00:00+00:00,3.915,0,23600,0,0,0,25.812277,1/15/2026
STATEN ISLAND,2026-01-15 15:00:00+00:00,3.365,0,31800,0,0,0,26.6327,1/15/2026
STATEN ISLAND,2026-01-15 16:00:00+00:00,2.7150002,0,34700,0,0,0,26.987997,1/15/2026
STATEN ISLAND,2026-01-15 17:00:00+00:00,2.615,0,41200,0,0,0,28.241076,1/15/2026
STATEN ISLAND,2026-01-15 18:00:00+00:00,2.515,0,44200,0,0,0,27.792374,1/15/2026
STATEN ISLAND,2026-01-15 19:00:00+00:00,2.415,0,46300,0,0,0,24.993439,1/15/2026
STATEN ISLAND,2026-01-15 20:00:00+00:00,1.415,0,43900,0,0,0,25.068514,1/15/2026
STATEN ISLAND,2026-01-15 21:00:00+00:00,0.265,0,46400,0,0,0,22.45315,1/15/2026
STATEN ISLAND,2026-01-15 22:00:00+00:00,-1.435,0,41500,0,0,0,20.265795,1/15/2026
STATEN ISLAND,2026-01-15 23:00:00+00:00,-1.935,0,43800,0,0,0,25.210283,1/15/2026
STATEN ISLAND,2026-01-16 00:00:00+00:00,-2.135,0,45300,0,0,0,25.050413,1/16/2026
STATEN ISLAND,2026-01-16 01:00:00+00:00,-2.335,0,47600,0,0,0,23.400002,1/16/2026
STATEN ISLAND,2026-01-16 02:00:00+00:00,-2.885,0,47200,0,0,0,27.887802,1/16/2026
STATEN ISLAND,2026-01-16 03:00:00+00:00,-3.585,0,48000,0,0,0,24.162945,1/16/2026
STATEN ISLAND,2026-01-16 04:00:00+00:00,-4.585,0,42000,0,0,0,19.881649,1/16/2026
STATEN ISLAND,2026-01-16 05:00:00+00:00,-5.035,0,38800,0,0,0,20.907913,1/16/2026
STATEN ISLAND,2026-01-16 06:00:00+00:00,-5.1349998,0,38300,0,0,0,21.67487,1/16/2026
STATEN ISLAND,2026-01-16 07:00:00+00:00,-5.485,0,37400,0,0,0,25.620771,1/16/2026
STATEN ISLAND,2026-01-16 08:00:00+00:00,-5.785,0,38800,0,0,0,25.171696,1/16/2026
STATEN ISLAND,2026-01-16 09:00:00+00:00,-6.035,0,38400,0,0,0,23.441502,1/16/2026
STATEN ISLAND,2026-01-16 10:00:00+00:00,-6.335,0,37100,0,0,0,19.829433,1/16/2026
STATEN ISLAND,2026-01-16 11:00:00+00:00,-6.235,0,38600,0,0,0,23.40277,1/16/2026
STATEN ISLAND,2026-01-16 12:00:00+00:00,-6.185,0,39400,0,0,0,22.91026,1/16/2026
STATEN ISLAND,2026-01-16 13:00:00+00:00,-5.6349998,0,34900,0,0,0,16.299694,1/16/2026
STATEN ISLAND,2026-01-16 14:00:00+00:00,-4.1349998,0,37600,0,0,0,21.897945,1/16/2026
STATEN ISLAND,2026-01-16 15:00:00+00:00,-3.0349998,0,40700,0,0,0,25.562534,1/16/2026
STATEN ISLAND,2026-01-16 16:00:00+00:00,-2.085,0,44400,0,0,0,22.691425,1/16/2026
STATEN ISLAND,2026-01-16 17:00:00+00:00,-1.085,0,49500,0,0,0,24.122683,1/16/2026
STATEN ISLAND,2026-01-16 18:00:00+00:00,-0.23500001,0,47000,0,0,0,21.707731,1/16/2026
STATEN ISLAND,2026-01-16 19:00:00+00:00,0.315,0,46000,0,0,0,21.479666,1/16/2026
STATEN ISLAND,2026-01-16 20:00:00+00:00,0.365,0,48700,0,0,0,18,1/16/2026
STATEN ISLAND,2026-01-16 21:00:00+00:00,0.114999995,0,50600,0,0,0,13.217443,1/16/2026
STATEN ISLAND,2026-01-16 22:00:00+00:00,-0.785,0,46300,0,0,0,10.691453,1/16/2026
STATEN ISLAND,2026-01-16 23:00:00+00:00,-1.085,0,31300,0,0,0,14.186923,1/16/2026
STATEN ISLAND,2026-01-17 00:00:00+00:00,-0.785,0,42300,0,0,0,5.6920996,1/17/2026
STATEN ISLAND,2026-01-17 01:00:00+00:00,-1.185,0,42000,0,0,0,8.311245,1/17/2026
STATEN ISLAND,2026-01-17 02:00:00+00:00,-1.135,0,42400,0,0,0,8.287822,1/17/2026
STATEN ISLAND,2026-01-17 03:00:00+00:00,-1.2850001,0,46200,0,0,0,10.799999,1/17/2026
STATEN ISLAND,2026-01-17 04:00:00+00:00,-1.435,0,46100,0,0,0,9.449572,1/17/2026
STATEN ISLAND,2026-01-17 05:00:00+00:00,-1.435,0,40200,0,0,0,8.209263,1/17/2026
STATEN ISLAND,2026-01-17 06:00:00+00:00,-0.885,0,46400,0,0,0,9.826088,1/17/2026
STATEN ISLAND,2026-01-17 07:00:00+00:00,-0.935,0,40200,0,0,0,9.659814,1/17/2026
STATEN ISLAND,2026-01-17 08:00:00+00:00,-0.635,0,36900,0,0,0,8.373386,1/17/2026
STATEN ISLAND,2026-01-17 09:00:00+00:00,0.815,0,34800,0,0,0,10.028439,1/17/2026
STATEN ISLAND,2026-01-17 10:00:00+00:00,0.215,0,29200,0,0,0,3.6,1/17/2026
STATEN ISLAND,2026-01-17 11:00:00+00:00,0.265,0,32800,0,0,0,9.178235,1/17/2026
STATEN ISLAND,2026-01-17 12:00:00+00:00,1.115,0,49400,0,0,0,9.793059,1/17/2026
STATEN ISLAND,2026-01-17 13:00:00+00:00,1.2149999,0,40900,0,0,0,8.587338,1/17/2026
STATEN ISLAND,2026-01-17 14:00:00+00:00,2.415,0,21600,0,0,0,8.891343,1/17/2026
STATEN ISLAND,2026-01-17 15:00:00+00:00,0.965,0.1,17200,0.1,0,0,9.021574,1/17/2026
STATEN ISLAND,2026-01-17 16:00:00+00:00,2.315,0.2,17500,0.2,0,0,10.24578,1/17/2026
STATEN ISLAND,2026-01-17 17:00:00+00:00,2.115,0.4,4200,0.3,0,0.07,11.988594,1/17/2026
STATEN ISLAND,2026-01-17 18:00:00+00:00,1.065,1.9,200,1,0,0.63,15.277749,1/17/2026
STATEN ISLAND,2026-01-17 19:00:00+00:00,0.815,2,4600,0.70000005,0,0.90999997,6.989936,1/17/2026
STATEN ISLAND,2026-01-17 20:00:00+00:00,0.565,0.1,13900,0.1,0,0,9.290511,1/17/2026
STATEN ISLAND,2026-01-17 21:00:00+00:00,1.2650001,0,15300,0,0,0,11.090103,1/17/2026
STATEN ISLAND,2026-01-17 22:00:00+00:00,0.815,0,15200,0,0,0,9.178235,1/17/2026
STATEN ISLAND,2026-01-17 23:00:00+00:00,0.815,0,14200,0,0,0,9.9571085,1/17/2026
STATEN ISLAND,2026-01-18 00:00:00+00:00,0.365,0,200,0,0,0,7.928178,1/18/2026
STATEN ISLAND,2026-01-18 01:00:00+00:00,-0.335,0,14200,0,0,0,4.6938252,1/18/2026
STATEN ISLAND,2026-01-18 02:00:00+00:00,-0.635,0,14100,0,0,0,6.519877,1/18/2026
STATEN ISLAND,2026-01-18 03:00:00+00:00,-0.585,0,13900,0,0,0,5.7599998,1/18/2026
STATEN ISLAND,2026-01-18 04:00:00+00:00,-0.735,0,14400,0,0,0,3.0758414,1/18/2026
STATEN ISLAND,2026-01-18 05:00:00+00:00,-0.98499995,0,12200,0,0,0,2.5959969,1/18/2026
STATEN ISLAND,2026-01-18 06:00:00+00:00,-0.335,0,13100,0,0,0,3.9763298,1/18/2026
STATEN ISLAND,2026-01-18 07:00:00+00:00,-0.485,0,200,0,0,0,3.6179552,1/18/2026
STATEN ISLAND,2026-01-18 08:00:00+00:00,-0.285,0,2500,0,0,0,2.9024127,1/18/2026
STATEN ISLAND,2026-01-18 09:00:00+00:00,-0.23500001,0,2500,0,0,0,2.16,1/18/2026
STATEN ISLAND,2026-01-18 10:00:00+00:00,-0.08500001,0,3000,0,0,0,1.9386592,1/18/2026
STATEN ISLAND,2026-01-18 11:00:00+00:00,0.065,0,1900,0,0,0,3.671294,1/18/2026
STATEN ISLAND,2026-01-18 12:00:00+00:00,0.365,0.6,12200,0.5,0,0.07,4.0249224,1/18/2026
STATEN ISLAND,2026-01-18 13:00:00+00:00,0.415,0.8,200,0.3,0,0.35,1.08,1/18/2026
STATEN ISLAND,2026-01-18 14:00:00+00:00,0.465,1,2900,0.39999998,0,0.42000002,4.198285,1/18/2026
STATEN ISLAND,2026-01-18 15:00:00+00:00,0.465,1.3,200,0.49999994,0,0.56,3.319036,1/18/2026
STATEN ISLAND,2026-01-18 16:00:00+00:00,0.565,0.2,200,0,0,0.14,6.4096174,1/18/2026
STATEN ISLAND,2026-01-18 17:00:00+00:00,0.665,0,200,0,0,0,6.638072,1/18/2026
STATEN ISLAND,2026-01-18 18:00:00+00:00,0.565,0.3,4500,0,0,0.21000001,9.028754,1/18/2026
STATEN ISLAND,2026-01-18 19:00:00+00:00,0.715,0.3,12300,0,0,0.21000001,12.7279215,1/18/2026
STATEN ISLAND,2026-01-18 20:00:00+00:00,0.665,0,13100,0,0,0,13.138765,1/18/2026
STATEN ISLAND,2026-01-18 21:00:00+00:00,0.465,0.1,13800,0,0,0.07,11.542478,1/18/2026
STATEN ISLAND,2026-01-18 22:00:00+00:00,0.265,0.5,3200,0.19999999,0,0.21000001,12.979984,1/18/2026
STATEN ISLAND,2026-01-18 23:00:00+00:00,0.014999997,0.8,2200,0.3,0,0.35,12.9249525,1/18/2026
STATEN ISLAND,2026-01-19 00:00:00+00:00,0.014999997,0.70000005,3300,0.30000004,0,0.28,13.202726,1/19/2026
STATEN ISLAND,2026-01-19 01:00:00+00:00,-0.185,1.2,1700,0.40000004,0,0.56,16.299694,1/19/2026
STATEN ISLAND,2026-01-19 02:00:00+00:00,-0.485,0.8,8700,0.3,0,0.35,13.202726,1/19/2026
STATEN ISLAND,2026-01-19 03:00:00+00:00,-0.685,0.2,12200,0,0,0.14,15.580141,1/19/2026
STATEN ISLAND,2026-01-19 04:00:00+00:00,-0.98499995,0,13700,0,0,0,15.379206,1/19/2026
STATEN ISLAND,2026-01-19 05:00:00+00:00,-1.335,0,16700,0,0,0,11.570515,1/19/2026
STATEN ISLAND,2026-01-19 06:00:00+00:00,-1.685,0,17900,0,0,0,11.525623,1/19/2026
STATEN ISLAND,2026-01-19 07:00:00+00:00,-2.935,0,18200,0,0,0,12.682018,1/19/2026
STATEN ISLAND,2026-01-19 08:00:00+00:00,-3.735,0,19200,0,0,0,13.5515,1/19/2026
STATEN ISLAND,2026-01-19 09:00:00+00:00,-4.585,0,18800,0,0,0,14.77755,1/19/2026
STATEN ISLAND,2026-01-19 10:00:00+00:00,-5.485,0,18200,0,0,0,15.496736,1/19/2026
STATEN ISLAND,2026-01-19 11:00:00+00:00,-6.035,0,18600,0,0,0,13.684735,1/19/2026
STATEN ISLAND,2026-01-19 12:00:00+00:00,-6.685,0,18300,0,0,0,9.726665,1/19/2026
STATEN ISLAND,2026-01-19 13:00:00+00:00,-6.435,0,21900,0,0,0,10.661107,1/19/2026
STATEN ISLAND,2026-01-19 14:00:00+00:00,-5.285,0,26100,0,0,0,15.629972,1/19/2026
STATEN ISLAND,2026-01-19 15:00:00+00:00,-3.835,0,25000,0,0,0,17.106628,1/19/2026
STATEN ISLAND,2026-01-19 16:00:00+00:00,-2.7849998,0,26300,0,0,0,15.484185,1/19/2026
STATEN ISLAND,2026-01-19 17:00:00+00:00,-1.4849999,0,26300,0,0,0,15.077082,1/19/2026
STATEN ISLAND,2026-01-19 18:00:00+00:00,-0.935,0,28100,0,0,0,20.12461,1/19/2026
STATEN ISLAND,2026-01-19 19:00:00+00:00,-0.635,0,29900,0,0,0,20.26899,1/19/2026
STATEN ISLAND,2026-01-19 20:00:00+00:00,-0.785,0,35600,0,0,0,20.65848,1/19/2026
STATEN ISLAND,2026-01-19 21:00:00+00:00,-1.385,0,36500,0,0,0,14.707222,1/19/2026
STATEN ISLAND,2026-01-19 22:00:00+00:00,-2.335,0,33000,0,0,0,7.928177,1/19/2026
STATEN ISLAND,2026-01-19 23:00:00+00:00,-2.5349998,0,38800,0,0,0,6.489992,1/19/2026
STATEN ISLAND,2026-01-20 00:00:00+00:00,-2.935,0,29000,0,0,0,10.239453,1/20/2026
STATEN ISLAND,2026-01-20 01:00:00+00:00,-3.185,0,28000,0,0,0,7.42159,1/20/2026
STATEN ISLAND,2026-01-20 02:00:00+00:00,-3.2849998,0,29900,0,0,0,17.533146,1/20/2026
STATEN ISLAND,2026-01-20 03:00:00+00:00,-3.485,0,43600,0,0,0,17.935081,1/20/2026
STATEN ISLAND,2026-01-20 04:00:00+00:00,-4.3849998,0,41300,0,0,0,13.684735,1/20/2026
STATEN ISLAND,2026-01-20 05:00:00+00:00,-5.3849998,0,38600,0,0,0,13.849476,1/20/2026
STATEN ISLAND,2026-01-20 06:00:00+00:00,-6.3849998,0,35400,0,0,0,16.454008,1/20/2026
STATEN ISLAND,2026-01-20 07:00:00+00:00,-6.785,0,37800,0,0,0,16.394829,1/20/2026
STATEN ISLAND,2026-01-20 08:00:00+00:00,-7.335,0,34000,0,0,0,17.771753,1/20/2026
STATEN ISLAND,2026-01-20 09:00:00+00:00,-7.8849998,0,34700,0,0,0,16.93531,1/20/2026
STATEN ISLAND,2026-01-20 10:00:00+00:00,-8.435,0,35100,0,0,0,17.313717,1/20/2026
STATEN ISLAND,2026-01-20 11:00:00+00:00,-8.985001,0,34900,0,0,0,16.75064,1/20/2026
STATEN ISLAND,2026-01-20 12:00:00+00:00,-9.535001,0,32700,0,0,0,15.5843,1/20/2026
STATEN ISLAND,2026-01-20 13:00:00+00:00,-9.435,0,32600,0,0,0,17.208603,1/20/2026
STATEN ISLAND,2026-01-20 14:00:00+00:00,-8.985001,0,35500,0,0,0,22.253124,1/20/2026
STATEN ISLAND,2026-01-20 15:00:00+00:00,-8.185,0,39500,0,0,0,23.576563,1/20/2026
STATEN ISLAND,2026-01-20 16:00:00+00:00,-7.535,0,42900,0,0,0,25.050413,1/20/2026
STATEN ISLAND,2026-01-20 17:00:00+00:00,-6.785,0,45300,0,0,0,25.721743,1/20/2026
STATEN ISLAND,2026-01-20 18:00:00+00:00,-6.435,0,46800,0,0,0,26.400545,1/20/2026
STATEN ISLAND,2026-01-20 19:00:00+00:00,-5.985,0,50700,0,0,0,22.751316,1/20/2026
STATEN ISLAND,2026-01-20 20:00:00+00:00,-5.985,0,52800,0,0,0,23.623243,1/20/2026
STATEN ISLAND,2026-01-20 21:00:00+00:00,-6.435,0,48500,0,0,0,24.522316,1/20/2026
STATEN ISLAND,2026-01-20 22:00:00+00:00,-7.3849998,0,48000,0,0,0,18.486622,1/20/2026
